name,form,db_column,alert,daily,method,condition,classification,category,secondary_condition,classification_casedef,source,source_link,alert_desc,case_def,risk_factors,symptoms,labs_diagnostics,
Dysentery,demo_case,icd_code,,1,count_occurence,A09.0,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,blood in the stool,"•  Give ciprofloxacin for 3 days
•  Follow-up in 3 days",
Very Severe Febrile Disease,demo_case,icd_code,,1,count_occurence,R50.9,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,"Duration (Less than seven days, More than seven days), Has a stiff neck, Has a runny nose, Has any bacterial cause of infection, Has a generalised rash, Has cough, runny nose or red eyes","•  Give first dose of an appropriate antibiotic
•  Treat the child to prevent low blood sugar
•  Give one dose of paracetamol in clinic for high fever (38.5 oC or above)
•  Refer URGENTLY to hospital",
Severe Complicated Measles,demo_case,icd_code,,1,count_occurence,B05.8,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,"Duration (Less than seven days, More than seven days), Has a stiff neck, Has a runny nose, Has any bacterial cause of infection, Has a generalised rash, Has cough, runny nose or red eyes","•  Give one dose of paracetamol in clinic for high fever (38.5 oC or above)
•  Give appropriate antibiotic treatment for any identified bacterial cause of fever
•  Advise mother when to return immediately
•  Follow-up in 2 days if fever persists
•  If fever is present every day for more than 7 days, refer for assessment",
Measles With Eye Or Mouth Complications,demo_case,icd_code,,1,count_occurence,B05.3,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,,,
Measles,demo_case,icd_code,,1,count_occurence,B05.9,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,1 case,IMCI Guidelines,,"Deep and extensive mouth ulcers, Mouth ulcers, Pus draining from the eye, Clouding of the cornea",•  Give Vitamin A treatment,
Mastoiditis,demo_case,icd_code,,,count_occurence,H70,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,"Duration (Less than two weeks, More than two weeks), Pus draining from the ear, Tender swelling behind the ear","•  Give first dose of an appropriate antibiotic 
•  Give first dose of paracetamol for pain 
•  Refer URGENTLY to hospital",
Acute Ear Infection,demo_case,icd_code,,,count_occurence,H66.9,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,"Duration (Less than two weeks, More than two weeks), Pus draining from the ear, Tender swelling behind the ear","•  Give an antibiotic for 5 days 
•  Give paracetamol for pain 
•  Dry the ear by wicking 
•  Follow-up in 5 days",
Chronic Ear Infection,demo_case,icd_code,,,count_occurence,H67,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,"Duration (Less than two weeks, More than two weeks), Pus draining from the ear, Tender swelling behind the ear","•  Dry the ear by wicking
•  Treat with topical quinolone eardrops for 14 days 
•  Follow-up in 5 days",
Complicated Severe Acute Malnutrition,demo_case,icd_code,,,count_occurence,E46,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,,"•  Give first dose appropriate antibiotic 
•  Treat the child to prevent low blood sugar
•  Keep the child warm
•  Refer URGENTLY to hospital",
Severe Acute Malnutrition,demo_case,icd_code,,,count_occurence,E43,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,,"•   Give oral antibiotics for 5 days
•  Give ready-to-use therapeutic food for a child aged 6 months or more
•  Counsel the mother on how to feed the child. 
•  Assess for possible TB infection
•  Advise mother when to return immediately 
•  Follow up in 7 days",
Moderate Acute Malnutrition,demo_case,icd_code,,,count_occurence,E44,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,,"•   Assess the child's feeding and counsel the mother on the feeding recommendations
•  If feeding problem, follow up in 7 days 
•  Assess for possible TB infection.
•  Advise mother when to return immediately 
•  Follow-up in 30 days",
Severe Anaemia,demo_case,icd_code,,,count_occurence,D64.9,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,"Severe pallor, Some pallor",•  Refer URGENTLY to hopsital,
Anaemia,demo_case,icd_code,,,count_occurence,D53.9,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,"Severe pallor, Some pallor"," •  Give iron
 •  Give mebendazole if child is 1 year or older and has not had a dose in the previous 6 months 
 •  Advise mother when to return immediately 
 •  Follow-up in 14 days",
Confirmed HIV Infection,demo_case,icd_code,,1,count_occurence,B24,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,1 case,IMCI Guidelines,,," •  Initiate ART treatment and HIV care
 •  Give cotrimoxazole prophylaxis 
 •  Assess the child's feeding and provide appropriate counselling to the mother
 •  Advise the mother on home care
 •  Asess or refer for TB assessment and INH preventive therapy
 •  Follow-up regularly as per national guidelines",
HIV Exposed,demo_case,icd_code,,,count_occurence,O98.7,jor,imci,intro./visit_type:new,Suspected,IMCI Guidelines,http://apps.who.int/iris/bitstream/10665/104772/16/9789241506823_Chartbook_eng.pdf,None,IMCI Guidelines,,," •  Give cotrimoxazole prophylaxis
 •  Start or continue ARV prophylaxis as recommended
 •  Do virological test to confirm HIV status
 •  Assess the child's feeding and provide appropriate counselling to the mother
 •  Advise the mother on home care
 •  Follow-up regularly as per national guidelines",
BCG,demo_case,vaccination_type,,,count_occurence_in,bcg,jor,"epi,front",intro./visit_type:new,,MOH Guidelines,,None,,,,,
Hepatitis B,demo_case,vaccination_type,,,count_occurence_in,hepb,jor,"epi,front",intro./visit_type:new,,MOH Guidelines,,None,,,,,
Diptheria,demo_case,vaccination_type,,,count_occurence_in,diptheria,jor,"epi,front",intro./visit_type:new,,MOH Guidelines,,None,,,,,
Tetanus,demo_case,vaccination_type,,,count_occurence_in,tetanus,jor,"epi,front",intro./visit_type:new,,MOH Guidelines,,None,,,,,
Pertussis,demo_case,vaccination_type,,,count_occurence_in,pertussis,jor,"epi,front",intro./visit_type:new,,MOH Guidelines,,None,,,,,
Polio,demo_case,vaccination_type,,,count_occurence_in,polio,jor,"epi,front",intro./visit_type:new,,MOH Guidelines,,None,,,,,
Haemophilus influenzae type B (HiB),demo_case,vaccination_type,,,count_occurence_in,hib,jor,"epi,front",intro./visit_type:new,,MOH Guidelines,,None,,,,,
Measles,demo_case,vaccination_type,,,count_occurence_in,measles,jor,"epi,front",intro./visit_type:new,,MOH Guidelines,,None,,,,,
Mumps,demo_case,vaccination_type,,,count_occurence_in,mumps,jor,"epi,front",intro./visit_type:new,,MOH Guidelines,,None,,,,,
Rubella,demo_case,vaccination_type,,,count_occurence_in,rubella,jor,"epi,front",intro./visit_type:new,,MOH Guidelines,,None,,,,,
Mental Health (mhGAP),demo_case,intro_module,,1,count_occurence_in,mh,jor,"public,front",intro./visit_type:new,,,,,,,,,
Child Health (IMCI),demo_case,intro_module,,1,count_occurence_in,imci,jor,"public,front",intro./visit_type:new,,,,,,,,,
Reproductive Health,demo_case,intro_module,,1,count_occurence_in,rh,jor,"public,front",intro./visit_type:new,,,,,,,,,
Laboratory Results,demo_case,intro_module,,1,count_occurence_in,labs,jor,"public,front",intro./visit_type:new,,,,,,,,,
Prescribing,demo_case,intro_module,,1,count_occurence_in,px,jor,"public,front",intro./visit_type:new,,,,,,,,,
Pregnant women,demo_case,pregnant,,1,count_occurence,yes,jor,"women,front",intro./visit_type:new,,,,,,,,,
Complications in pregnancy,demo_case,pregnancy_complications,,1,count_occurence,yes,jor,"women,front",intro./visit_type:new,,,,,,,,,
New Visit,demo_case,intro./visit_type,,1,count_occurence,new,jor,front,,,,,,,,,,
Return Visit,demo_case,intro./visit_type,,1,count_occurence,return,jor,front,,,,,,,,,,
Referral,demo_case,intro./visit_type,,1,count_occurence,referral,jor,front,,,,,,,,,,
Daily Forms,demo_register,index,,1,count,,jor,front,,,,,,,,,,
Total Consultations,demo_register,consult./consultations,,1,sum,,jor,"front, key_indicators",,,,,,,,,,
Refugee Consultations,demo_register,consult./consultations,,1,sum,,jor,front,,,,,,,,,,
